i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127,Topic 128,Topic 129,Topic 130,Topic 131,Topic 132,Topic 133,Topic 134,Topic 135,Topic 136,Topic 137,Topic 138,Topic 139,Topic 140,Topic 141,Topic 142,Topic 143,Topic 144,Topic 145,Topic 146,Topic 147,Topic 148,Topic 149,Topic 150,Topic 151,Topic 152,Topic 153,Topic 154,Topic 155,Topic 156,Topic 157,Topic 158,Topic 159,Topic 160,Topic 161,Topic 162,Topic 163,Topic 164,Topic 165,Topic 166,Topic 167,Topic 168,Topic 169,Topic 170,Topic 171,Topic 172,Topic 173,Topic 174,Topic 175,Topic 176,Topic 177,Topic 178,Topic 179,Topic 180,Topic 181,Topic 182,Topic 183,Topic 184,Topic 185,Topic 186,Topic 187,Topic 188,Topic 189,Topic 190,Topic 191,Topic 192,Topic 193
10,GTEX-1122O-2426-SM-5GIDN,0.0,0.0,0.020689655172413793,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.020689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.06206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.013793103448275862,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.020689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.041379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.006896551724137931,0.013793103448275862,0.0,0.0,0.0,0.006896551724137931,0.041379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931
11,GTEX-1128S-0005-SM-5P9HI,0.01073345259391771,0.03398926654740608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.08944543828264759,0.0035778175313059034,0.007155635062611807,0.0035778175313059034,0.01073345259391771,0.0,0.01073345259391771,0.02146690518783542,0.02146690518783542,0.0035778175313059034,0.023255813953488372,0.0017889087656529517,0.0035778175313059034,0.028622540250447227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008944543828264758,0.0,0.016100178890876567,0.0,0.0,0.0035778175313059034,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.008944543828264758,0.005366726296958855,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017889087656529516,0.06440071556350627,0.0,0.0,0.005366726296958855,0.0,0.0035778175313059034,0.01967799642218247,0.0,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0017889087656529517,0.008944543828264758,0.0,0.0,0.0,0.0,0.02146690518783542,0.0017889087656529517,0.007155635062611807,0.0035778175313059034,0.014311270125223614,0.026833631484794274,0.05366726296958855,0.08228980322003578,0.06440071556350627,0.02146690518783542,0.0,0.0035778175313059034,0.016100178890876567,0.012522361359570662,0.0035778175313059034,0.0,0.005366726296958855,0.007155635062611807,0.0,0.0,0.012522361359570662,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.005366726296958855,0.0,0.0,0.014311270125223614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017889087656529517,0.0035778175313059034,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.008944543828264758,0.0017889087656529517,0.0,0.0017889087656529517,0.0017889087656529517,0.0017889087656529517,0.01073345259391771,0.017889087656529516,0.0,0.0,0.0,0.0017889087656529517,0.005366726296958855,0.0017889087656529517,0.0,0.012522361359570662,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.0,0.016100178890876567,0.0,0.0,0.0,0.0,0.0,0.0035778175313059034,0.0017889087656529517,0.0,0.0,0.0,0.007155635062611807,0.0035778175313059034,0.005366726296958855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035778175313059034,0.0,0.0,0.012522361359570662,0.0,0.0,0.0017889087656529517,0.0,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0,0.0,0.0
12,GTEX-113IC-0006-SM-5NQ9C,0.0035398230088495575,0.0743362831858407,0.0035398230088495575,0.0,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.08672566371681416,0.0017699115044247787,0.007079646017699115,0.0035398230088495575,0.012389380530973451,0.0,0.01592920353982301,0.023008849557522124,0.021238938053097345,0.010619469026548672,0.02654867256637168,0.0,0.0017699115044247787,0.03008849557522124,0.0,0.0,0.0035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0035398230088495575,0.0,0.021238938053097345,0.0,0.0,0.007079646017699115,0.0,0.0,0.0,0.0,0.0,0.0017699115044247787,0.033628318584070796,0.0017699115044247787,0.007079646017699115,0.005309734513274336,0.0,0.0035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592920353982301,0.06548672566371681,0.0,0.0017699115044247787,0.005309734513274336,0.0,0.0017699115044247787,0.021238938053097345,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0,0.0035398230088495575,0.010619469026548672,0.0,0.0017699115044247787,0.0017699115044247787,0.0,0.023008849557522124,0.0017699115044247787,0.007079646017699115,0.0035398230088495575,0.012389380530973451,0.021238938053097345,0.04070796460176991,0.05132743362831858,0.035398230088495575,0.021238938053097345,0.0017699115044247787,0.0017699115044247787,0.017699115044247787,0.010619469026548672,0.005309734513274336,0.0,0.005309734513274336,0.007079646017699115,0.0017699115044247787,0.0,0.012389380530973451,0.0,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0035398230088495575,0.0,0.0,0.01415929203539823,0.0,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0017699115044247787,0.01415929203539823,0.0,0.0,0.0,0.0,0.0,0.005309734513274336,0.0017699115044247787,0.0,0.0035398230088495575,0.0017699115044247787,0.0,0.008849557522123894,0.021238938053097345,0.0,0.0,0.0,0.0017699115044247787,0.008849557522123894,0.0017699115044247787,0.0,0.012389380530973451,0.0,0.0017699115044247787,0.0,0.0017699115044247787,0.0,0.0,0.0017699115044247787,0.017699115044247787,0.0,0.0017699115044247787,0.0017699115044247787,0.0,0.0,0.0035398230088495575,0.0017699115044247787,0.0,0.0017699115044247787,0.0017699115044247787,0.010619469026548672,0.005309734513274336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017699115044247787,0.0,0.0,0.005309734513274336,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0
13,GTEX-117YX-1226-SM-5H11S,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.006802721088435374,0.0,0.047619047619047616,0.0,0.23129251700680273,0.006802721088435374,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.034013605442176874,0.0,0.0,0.02040816326530612,0.0,0.006802721088435374,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.027210884353741496,0.0,0.027210884353741496,0.0,0.0,0.027210884353741496,0.006802721088435374,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,0.006802721088435374,0.006802721088435374,0.013605442176870748,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.0,0.02040816326530612,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.006802721088435374,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,0.013605442176870748,0.0,0.0,0.027210884353741496,0.0,0.006802721088435374,0.0,0.0,0.0,0.013605442176870748,0.006802721088435374,0.006802721088435374,0.013605442176870748,0.0,0.0,0.0,0.013605442176870748,0.013605442176870748,0.0,0.006802721088435374
14,GTEX-117YX-2326-SM-5H12W,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0,0.0,0.0027100271002710027,0.14363143631436315,0.0,0.0,0.13821138211382114,0.005420054200542005,0.0,0.0,0.005420054200542005,0.0027100271002710027,0.0027100271002710027,0.0,0.0,0.005420054200542005,0.0,0.0027100271002710027,0.0,0.0,0.005420054200542005,0.0,0.0,0.0,0.0027100271002710027,0.0,0.008130081300813009,0.0,0.0027100271002710027,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0921409214092141,0.0,0.008130081300813009,0.0,0.0027100271002710027,0.02168021680216802,0.0,0.02981029810298103,0.0,0.0,0.0027100271002710027,0.0027100271002710027,0.0,0.008130081300813009,0.0,0.013550135501355014,0.0,0.0,0.0027100271002710027,0.0027100271002710027,0.0027100271002710027,0.0,0.0,0.005420054200542005,0.0027100271002710027,0.005420054200542005,0.0,0.016260162601626018,0.032520325203252036,0.0,0.01084010840108401,0.0027100271002710027,0.0,0.0027100271002710027,0.0,0.0,0.008130081300813009,0.0027100271002710027,0.0,0.0,0.008130081300813009,0.0027100271002710027,0.013550135501355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0027100271002710027,0.0027100271002710027,0.016260162601626018,0.01084010840108401,0.0,0.0,0.0027100271002710027,0.0027100271002710027,0.0,0.0,0.0027100271002710027,0.01084010840108401,0.0,0.008130081300813009,0.0,0.0,0.0027100271002710027,0.008130081300813009,0.0,0.008130081300813009,0.0,0.0,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0027100271002710027,0.0,0.005420054200542005,0.0,0.005420054200542005,0.0,0.0,0.0,0.0,0.0,0.0027100271002710027,0.0027100271002710027,0.04607046070460705,0.018970189701897018,0.0027100271002710027,0.0027100271002710027,0.0027100271002710027,0.005420054200542005,0.005420054200542005,0.0027100271002710027,0.0,0.0,0.0,0.005420054200542005,0.013550135501355014,0.0,0.0027100271002710027,0.0,0.0027100271002710027,0.0,0.0027100271002710027,0.0027100271002710027,0.0,0.005420054200542005,0.0027100271002710027,0.0027100271002710027,0.024390243902439025,0.0,0.0027100271002710027,0.0,0.0027100271002710027,0.0,0.016260162601626018,0.0,0.0027100271002710027,0.018970189701897018,0.0,0.0027100271002710027,0.005420054200542005,0.0,0.008130081300813009,0.0,0.005420054200542005,0.0,0.0,0.0027100271002710027,0.0,0.0027100271002710027,0.0027100271002710027
15,GTEX-11DXX-2726-SM-5PNXO,0.0,0.0,0.01910828025477707,0.0,0.3057324840764331,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17197452229299362,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.050955414012738856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.03821656050955414,0.0,0.012738853503184714,0.06369426751592357,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025477707006369428,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.050955414012738856,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.006369426751592357,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01910828025477707,0.0,0.006369426751592357,0.012738853503184714,0.0,0.0,0.006369426751592357,0.006369426751592357,0.044585987261146494,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0
16,GTEX-11DXY-0006-SM-5NQ8N,0.007177033492822967,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.007177033492822967,0.0023923444976076554,0.01674641148325359,0.0,0.0215311004784689,0.028708133971291867,0.0215311004784689,0.0,0.019138755980861243,0.0,0.0,0.03110047846889952,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215311004784689,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.03110047846889952,0.0023923444976076554,0.009569377990430622,0.004784688995215311,0.0,0.0023923444976076554,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0023923444976076554,0.0,0.0215311004784689,0.07177033492822966,0.0,0.0,0.007177033492822967,0.0,0.0023923444976076554,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.009569377990430622,0.0,0.0,0.0,0.0,0.028708133971291867,0.0023923444976076554,0.007177033492822967,0.004784688995215311,0.01674641148325359,0.0215311004784689,0.03349282296650718,0.019138755980861243,0.0023923444976076554,0.014354066985645933,0.0023923444976076554,0.004784688995215311,0.023923444976076555,0.023923444976076555,0.004784688995215311,0.0,0.0023923444976076554,0.007177033492822967,0.0,0.0,0.01674641148325359,0.0,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,0.0,0.0,0.019138755980861243,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0023923444976076554,0.023923444976076555,0.0,0.0,0.0,0.0,0.0,0.007177033492822967,0.004784688995215311,0.0,0.0023923444976076554,0.0023923444976076554,0.0023923444976076554,0.007177033492822967,0.02631578947368421,0.0,0.0,0.0,0.0,0.007177033492822967,0.0023923444976076554,0.0,0.01674641148325359,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.02631578947368421,0.0,0.0023923444976076554,0.0,0.0,0.0,0.004784688995215311,0.0023923444976076554,0.0,0.0,0.0,0.011961722488038277,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.011961722488038277,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0
17,GTEX-11DXY-0826-SM-5EGGR,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,GTEX-11DXZ-2426-SM-5N9DT,0.0,0.0,0.04,0.0,0.38,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.013333333333333334,0.06,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.013333333333333334,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.006666666666666667,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.006666666666666667
19,GTEX-11DYG-0011-R5a-SM-DO928,0.0,0.0,0.016181229773462782,0.07119741100323625,0.0,0.0,0.042071197411003236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13592233009708737,0.012944983818770227,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.04854368932038835,0.003236245954692557,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.012944983818770227,0.042071197411003236,0.003236245954692557,0.0,0.0,0.0,0.0,0.012944983818770227,0.0,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.006472491909385114,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.003236245954692557,0.003236245954692557,0.0,0.0,0.016181229773462782,0.02912621359223301,0.019417475728155338,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.003236245954692557,0.0,0.0,0.0,0.08090614886731391,0.022653721682847898,0.003236245954692557,0.012944983818770227,0.0,0.0,0.0,0.012944983818770227,0.02912621359223301,0.0,0.019417475728155338,0.003236245954692557,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.025889967637540454,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.006472491909385114,0.0,0.012944983818770227,0.006472491909385114,0.009708737864077669,0.0,0.0,0.003236245954692557,0.003236245954692557,0.0,0.0,0.0,0.003236245954692557,0.022653721682847898,0.003236245954692557,0.003236245954692557,0.0,0.0,0.009708737864077669,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.003236245954692557,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.009708737864077669,0.0,0.003236245954692557,0.012944983818770227,0.0,0.0,0.009708737864077669,0.019417475728155338,0.0,0.012944983818770227,0.0,0.0,0.006472491909385114,0.0,0.0,0.016181229773462782,0.0,0.006472491909385114,0.003236245954692557,0.0,0.0,0.012944983818770227,0.003236245954692557,0.009708737864077669,0.0,0.016181229773462782,0.0
20,GTEX-11DYG-1326-SM-5N9DO,0.006036217303822937,0.0,0.008048289738430584,0.0,0.0,0.0,0.0,0.0,0.0,0.002012072434607646,0.0,0.0,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.0,0.11871227364185111,0.052313883299798795,0.0,0.0,0.004024144869215292,0.0,0.0,0.0,0.002012072434607646,0.006036217303822937,0.0,0.002012072434607646,0.004024144869215292,0.0,0.004024144869215292,0.0,0.004024144869215292,0.014084507042253521,0.014084507042253521,0.0,0.01006036217303823,0.0,0.004024144869215292,0.096579476861167,0.022132796780684104,0.0,0.028169014084507043,0.0,0.0,0.002012072434607646,0.002012072434607646,0.018108651911468814,0.0,0.002012072434607646,0.0,0.004024144869215292,0.026156941649899398,0.0,0.030181086519114688,0.006036217303822937,0.006036217303822937,0.002012072434607646,0.002012072434607646,0.0,0.008048289738430584,0.0,0.004024144869215292,0.0,0.002012072434607646,0.0,0.002012072434607646,0.0,0.0,0.006036217303822937,0.002012072434607646,0.002012072434607646,0.004024144869215292,0.0,0.01006036217303823,0.030181086519114688,0.0,0.02012072434607646,0.0,0.0,0.002012072434607646,0.0,0.002012072434607646,0.008048289738430584,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.006036217303822937,0.004024144869215292,0.002012072434607646,0.0,0.02414486921529175,0.026156941649899398,0.01609657947686117,0.0,0.014084507042253521,0.004024144869215292,0.004024144869215292,0.004024144869215292,0.018108651911468814,0.014084507042253521,0.0,0.0,0.004024144869215292,0.002012072434607646,0.0,0.006036217303822937,0.006036217303822937,0.004024144869215292,0.0,0.0,0.0,0.0,0.002012072434607646,0.002012072434607646,0.004024144869215292,0.004024144869215292,0.002012072434607646,0.0,0.0,0.002012072434607646,0.0,0.0,0.0,0.008048289738430584,0.002012072434607646,0.002012072434607646,0.0,0.004024144869215292,0.002012072434607646,0.0,0.002012072434607646,0.0,0.0,0.002012072434607646,0.014084507042253521,0.002012072434607646,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.004024144869215292,0.002012072434607646,0.004024144869215292,0.002012072434607646,0.014084507042253521,0.006036217303822937,0.002012072434607646,0.0,0.004024144869215292,0.006036217303822937,0.006036217303822937,0.002012072434607646,0.004024144869215292,0.002012072434607646,0.0,0.006036217303822937,0.0,0.0,0.004024144869215292,0.002012072434607646,0.0,0.002012072434607646,0.0,0.0,0.002012072434607646,0.002012072434607646,0.0,0.014084507042253521,0.0,0.002012072434607646,0.0,0.004024144869215292,0.002012072434607646,0.012072434607645875,0.002012072434607646,0.002012072434607646,0.018108651911468814,0.0,0.004024144869215292,0.006036217303822937,0.002012072434607646,0.002012072434607646,0.002012072434607646,0.006036217303822937,0.002012072434607646,0.004024144869215292,0.002012072434607646,0.0,0.004024144869215292,0.0
